"WALLET_HISTORY_SEQ","WALLET_ID","USER_ID","GUBUN","SORT","COIN_ID","AMOUNT","BALANCE","REASON","REASON_DETAIL","REG_DATE","REG_USER","UP_DATE","UP_USER","USE_FLAG"
"30515","WL2020092600006","hss02","I","6","HSS","1106.6666666","1389325.18766468","마이닝청산","마이닝청산","2020-12-05 12:09:51","hss02","2020-12-05 12:12:26","hss02","N"
"30513","WL2020101100002","goldhss","I","6","HSS","13200.0000003","1445814.58834285","마이닝청산","마이닝청산","2020-12-05 12:07:40","goldhss","2020-12-05 12:07:40","goldhss","N"
"30514","WL2020101100002","goldhss","O","3","HSS","140000","1305814.58834285","상품구매","상품구매","2020-12-05 12:07:40","goldhss","2020-12-06 08:10:08","goldhss","N"
"30512","WL2020112600014","hssgaza","O","3","HSS","90000","1574940.00000268","상품구매","상품구매","2020-12-05 12:06:55","hssgaza",\n,\n,"Y"
"30511","WL2020112600014","hssgaza","I","6","HSS","1700.0000007","1664940.00000268","마이닝청산","마이닝청산","2020-12-05 12:06:55","hssgaza","2020-12-05 12:06:55","hssgaza","N"
"30510","WL2020120400010","Yulduz","O","3","HSS","4393.99487367","6.00512633","마이닝 해시파워 상품구매","마이닝 해시파워 상품구매","2020-12-05 12:06:36","Yulduz",\n,\n,"Y"
"30508","WL2020092600008","Alexander","I","6","HSS","12500.00000334","1728050.00001247","마이닝청산","마이닝청산","2020-12-05 12:06:14","Alexander","2020-12-05 12:06:14","Alexander","N"
"30509","WL2020092600008","Alexander","O","3","HSS","130000","1598050.00001247","상품구매","상품구매","2020-12-05 12:06:14","Alexander","2020-12-06 08:09:26","Alexander","N"
"30507","WL2020120400016","pure11","I","0","HSS","17569.999","18673.44668439","입금","0xd91c2abe5f6364bd768e1854a239e6d77eea8bf1447950e05886d71b6797760e","2020-12-05 11:54:00","pure11",\n,\n,"Y"
"30506","WL2020081400016","kyh7524","I","6","HSS","234.9999997","338053.54854816","마이닝청산","마이닝청산","2020-12-05 09:54:50","kyh7524","2020-12-06 22:25:21","kyh7524","N"
"30504","WL2020071301112","a43410000","I","6","HSS","2666.66667","2040232.50207997","마이닝청산","마이닝청산","2020-12-05 09:43:57","a43410000","2020-12-05 09:43:57","a43410000","N"
"30505","WL2020071301112","a43410000","O","3","HSS","2040000","232.50207996","상품구매","상품구매","2020-12-05 09:43:57","a43410000","2020-12-05 21:03:35","a43410000","N"
"30503","WL2020080700044","lee7739","O","1","HSS","50070","144196.15030787","출금","출금신청","2020-12-05 09:37:13","lee7739","2020-12-06 23:39:02","lee7739","N"
"30502","WL2020080700044","lee7739","I","6","HSS","200","194266.15030787","마이닝청산","마이닝청산","2020-12-05 09:36:50","lee7739","2020-12-05 09:37:13","lee7739","N"
"30501","WL2020071300865","ljs36","I","6","HSS","13.33333332","367.54991283","마이닝청산","마이닝청산","2020-12-05 09:36:26","ljs36","2020-12-06 08:12:27","ljs36","N"
"30500","WL2020072300002","lee7738","O","1","HSS","50070","132073.08403059","출금","출금신청","2020-12-05 09:34:43","lee7738","2020-12-06 23:37:46","lee7738","N"
"30499","WL2020072300002","lee7738","I","6","HSS","200","182143.08403059","마이닝청산","마이닝청산","2020-12-05 09:33:29","lee7738","2020-12-05 09:34:43","lee7738","N"
"30498","WL2020090200004","lmj001","O","1","HSS","45070","4994.5714909","출금","출금신청","2020-12-05 08:46:19","lmj001","2020-12-07 13:24:44","lmj001","N"
"30497","WL2020071400104","ckh001","I","6","HSS","59.99999994","2805.90395556","마이닝청산","마이닝청산","2020-12-05 07:02:13","ckh001",\n,\n,"Y"
"30496","WL2020071400124","ckh004","I","6","HSS","233.333333","11160.95012163","마이닝청산","마이닝청산","2020-12-05 07:01:20","ckh004","2020-12-06 07:56:40","ckh004","N"
"30495","WL2020071500018","sshh2019","I","6","HSS","46.66666666","773.35901986","마이닝청산","마이닝청산","2020-12-05 06:14:28","sshh2019","2020-12-06 15:53:25","sshh2019","N"
"30494","WL2020071301118","skim9291","I","6","HSS","266.666666","1565.31633294","마이닝청산","마이닝청산","2020-12-05 05:10:07","skim9291","2020-12-06 06:53:49","skim9291","N"
"30493","WL2020071400032","iggigg3000","I","6","HSS","560","1695.22747995","마이닝청산","마이닝청산","2020-12-05 05:01:05","iggigg3000",\n,\n,"Y"
"30492","WL2020112000008","pretty02","I","1","HSS","37387.7245509","167656.61477669","송금","크립토출금요청","2020-12-05 03:19:47","pretty02","2020-12-06 10:01:01","pretty02","N"
"30491","WL2020120400014","hsswin","O","3","HSS","4116.6380789","278.56092108","마이닝 해시파워 상품구매","마이닝 해시파워 상품구매","2020-12-05 03:13:11","hsswin",\n,\n,"Y"
"30490","WL2020120500012","share7","O","3","HSS","102915.95197255","0.04802745","마이닝 해시파워 상품구매","마이닝 해시파워 상품구매","2020-12-05 03:08:09","share7",\n,\n,"Y"
"30489","WL2020120500012","share7","I","3","HSS","102916","102916","에어드랍","상품구매에어드랍","2020-12-05 03:07:31","share7","2020-12-05 03:08:09","share7","N"
"30486","WL2020081400016","kyh7524","I","9","HSS","10000","337818.54854846","만기","1","2020-12-05 03:05:00","kyh7524","2020-12-05 09:54:50","kyh7524","N"
"30487","WL2020081400022","lys001","I","9","HSS","20000","42080.98239926","만기","2","2020-12-05 03:05:00","lys001","2020-12-06 13:27:34","lys001","N"
"30483","WL2020120500010","share001","O","3","HSS","102915.95197255","0.04802745","마이닝 해시파워 상품구매","마이닝 해시파워 상품구매","2020-12-05 02:51:27","share001",\n,\n,"Y"
"30482","WL2020120500010","share001","I","3","HSS","102916","102916","에어드랍","상품구매에어드랍","2020-12-05 02:49:48","share001","2020-12-05 02:51:27","share001","N"
"30479","WL2020120500008","share01","O","3","HSS","102915.95197255","0.04802745","마이닝 해시파워 상품구매","마이닝 해시파워 상품구매","2020-12-05 02:38:26","share01",\n,\n,"Y"
"30478","WL2020120500008","share01","I","3","HSS","102916","102916","에어드랍","상품구매","2020-12-05 02:37:54","share01","2020-12-05 02:38:26","share01","N"
"30474","WL2020120400004","value111","I","0","HSS","17569.999","18673.44668439","입금","0x8642e74629fa372e9f87d3dc2a8b649e74a0d3d91b4011f3000c0faec3904ddc","2020-12-05 02:27:00","value111",\n,\n,"Y"
"30471","WL2020071301112","a43410000","I","0","HSS","2029565.199","2037565.83540997","입금","0xe3835519c95f2c3eba1328e2f899eb9e19028dda03df75442e37fd4ec47539a2","2020-12-05 02:27:00","a43410000","2020-12-05 09:43:57","a43410000","N"
"30473","WL2020092600010","h2020","I","0","HSS","68065.199","1048991.8815478","입금","0x54d29e5e34ff633d4f491edf413349fa3fcfb1fc3d2037a3e56a207f7288f872","2020-12-05 02:27:00","h2020","2020-12-05 16:26:13","h2020","N"
"30476","WL2020120400012","value222","I","0","HSS","17569.999","18673.44668439","입금","0x5992c7ccf8139f90d5b680cc5296e133e719958320dee6c279b1316969407765","2020-12-05 02:27:00","value222",\n,\n,"Y"
"30475","WL2020120400010","Yulduz","I","0","HSS","4400","4400","입금","0x13d2d93f7957649eb3689a9bad015b2b0b49088055087a1152c708dd55d1bf9d","2020-12-05 02:27:00","Yulduz","2020-12-05 12:06:36","Yulduz","N"
"30472","WL2020092600010","h2020","I","0","HSS","79990.199","980926.68254781","입금","0x0d8221c6e698af7401e6162772c5724ef024334bcee36395d5460bc8665ba7ef","2020-12-05 02:27:00","h2020",\n,\n,"N"
"30477","WL2020120400014","hsswin","I","0","HSS","4395.199","4395.19899999","입금","0xf315512893aab6469da543f55255bbfce2d9ee0f4210edfbed57f7a0172945f1","2020-12-05 02:27:00","hsswin","2020-12-05 03:13:11","hsswin","N"
"30468","WL2020120500006","share1","O","3","HSS","102915.95197255","0.04802745","마이닝 해시파워 상품구매","마이닝 해시파워 상품구매","2020-12-05 02:23:40","share1",\n,\n,"Y"
"30467","WL2020120500006","share1","I","3","HSS","102916","102916","에어드랍","상품구매","2020-12-05 02:23:25","share1","2020-12-05 02:23:40","share1","N"
"30464","WL2020120500004","value777","O","3","HSS","16466.5523156","0.44768439","마이닝 해시파워 상품구매","마이닝 해시파워 상품구매","2020-12-05 02:16:04","value777",\n,\n,"Y"
"30463","WL2020120500004","value777","I","3","HSS","16467","16467","에어드랍","상품구매","2020-12-05 02:15:34","value777","2020-12-05 02:16:04","value777","N"
"30460","WL2020120500002","value333","O","3","HSS","16466.5523156","0.44768439","마이닝 해시파워 상품구매","마이닝 해시파워 상품구매","2020-12-05 02:09:59","value333",\n,\n,"Y"
"30459","WL2020120500002","value333","I","3","HSS","16467","16467","에어드랍","상품구매","2020-12-05 02:09:45","value333","2020-12-05 02:09:59","value333","N"
"30456","WL2020120400016","pure11","O","3","HSS","16466.5523156","1103.44768439","마이닝 해시파워 상품구매","마이닝 해시파워 상품구매","2020-12-05 01:54:48","pure11",\n,\n,"N"
"30455","WL2020120400012","value222","O","3","HSS","16466.5523156","1103.44768439","마이닝 해시파워 상품구매","마이닝 해시파워 상품구매","2020-12-05 01:50:09","value222",\n,\n,"N"
"30454","WL2020120400004","value111","O","3","HSS","16466.5523156","1103.44768439","마이닝 해시파워 상품구매","마이닝 해시파워 상품구매","2020-12-05 01:46:45","value111",\n,\n,"N"
"30453","WL2020120400016","pure11","I","3","HSS","17570","17570","에어드랍","상품에어드랍","2020-12-05 01:42:50","pure11","2020-12-05 01:54:48","pure11","N"
"30452","WL2020120400012","value222","I","3","HSS","17570","17570","에어드랍","상품에어드랍","2020-12-05 01:42:29","value222","2020-12-05 01:50:09","value222","N"
"30451","WL2020120400004","value111","I","3","HSS","17570","17570","에어드랍","상품에어드랍","2020-12-05 01:42:13","value111","2020-12-05 01:46:45","value111","N"
"30450","WL2020083100016","collaboration0831","O","1","HSS","50070","144285.02710897","출금","출금신청","2020-12-05 00:25:17","collaboration0831","2020-12-06 00:19:43","collaboration0831","N"
"30449","WL2020081500022","Collaboration0816","O","1","HSS","50070","152281.56393184","출금","출금신청","2020-12-05 00:23:54","Collaboration0816","2020-12-06 00:16:38","Collaboration0816","N"
"30448","WL2020111700002","jbc5722","I","1","HSS","10541.72767204","113723.02883186","송금","크립토출금요청","2020-12-05 00:22:13","jbc5722","2020-12-06 01:27:43","jbc5722","N"
"30447","WL2020111600036","asd002","I","1","HSS","8794.43019421","8794.61133186","송금","크립토출금요청","2020-12-05 00:11:40","asd002","2020-12-05 13:09:55","asd002","N"
"30446","WL2020111600032","asd001","I","1","HSS","10553.31623305","10554.25489715","송금","크립토출금요청","2020-12-05 00:11:14","asd001","2020-12-05 13:08:54","asd001","N"
"30445","WL2020100800012","jj2020","O","1","HSS","50070","28429.22740823","출금","출금신청","2020-12-05 00:06:58","jj2020","2020-12-05 13:07:18","jj2020","N"
"30444","WL2020100800012","jj2020","I","6","HSS","106.6666668","78499.22740824","마이닝청산","마이닝청산","2020-12-05 00:06:46","jj2020","2020-12-05 00:06:58","jj2020","N"
"30443","WL2020102100002","won007","I","6","HSS","20","26462.15951568","마이닝청산","마이닝청산","2020-12-05 00:06:23","won007","2020-12-07 10:45:50","won007","N"
"30442","WL2020082300006","won002","O","1","HSS","50070","63451.84277685","출금","출금신청","2020-12-05 00:05:55","won002",\n,\n,"Y"
"30441","WL2020082300006","won002","I","6","HSS","73.3333333","113521.84277686","마이닝청산","마이닝청산","2020-12-05 00:05:41","won002","2020-12-05 00:05:55","won002","N"
"30440","WL2020092700004","yang77","O","1","HSS","50070","36352.54697296","출금","출금신청","2020-12-05 00:05:18","yang77","2020-12-07 10:44:02","yang77","N"
"30439","WL2020101000002","gogohss","O","1","HSS","50070","42222.68365367","출금","출금신청","2020-12-05 00:04:36","gogohss","2020-12-07 10:43:19","gogohss","N"
"30438","WL2020081100010","applle3","O","1","HSS","50070","183556.71301918","출금","출금신청","2020-12-05 00:04:02","applle3","2020-12-06 00:26:48","applle3","N"
"30437","WL2020112500004","yk520059","I","1","HSS","8233.2761578","91969.1417132","송금","크립토출금요청","2020-12-05 00:02:10","yk520059","2020-12-06 00:03:29","yk520059","N"
"30432","WL2020120400002","hsstop","O","3","HSS","4392.38653001","83.60447","마이닝 해시파워 상품구매","마이닝 해시파워 상품구매","2020-12-04 23:36:59","hsstop",\n,\n,"Y"
"30429","WL2020081500024","Bigstone1","I","6","HSS","106.6666666","427.36453063","마이닝청산","마이닝청산","2020-12-04 23:18:42","Bigstone1",\n,\n,"Y"
"30427","WL2020081400002","Bigstone","I","6","HSS","910.0000006","10407.26989649","마이닝청산","마이닝청산","2020-12-04 23:13:54","Bigstone","2020-12-04 23:13:54","Bigstone","N"
"30428","WL2020081400002","Bigstone","O","3","HSS","10000","407.26989648","상품구매","상품구매","2020-12-04 23:13:54","Bigstone","2020-12-06 07:45:43","Bigstone","N"
"30426","WL2020071800004","kbh7238","I","6","HSS","666.6666662","90648.22491253","마이닝청산","마이닝청산","2020-12-04 22:24:08","kbh7238",\n,\n,"Y"
"30425","WL2020071301069","yunsin1","O","1","HSS","30080","0.15026405","출금","출금신청","2020-12-04 21:02:27","yunsin1","2020-12-06 16:43:22","yunsin1","N"
"30424","WL2020071301069","yunsin1","I","6","HSS","80","30080.15026405","마이닝청산","마이닝청산","2020-12-04 21:00:54","yunsin1","2020-12-04 21:02:27","yunsin1","N"
"30423","WL2020112300002","lje8552","O","1","HSS","8770","11.539108","출금","출금신청","2020-12-04 20:52:31","lje8552","2020-12-05 14:55:08","lje8552","N"
"30422","WL2020112300002","lje8552","I","1","HSS","8778.3467447","8781.539108","송금","크립토출금요청","2020-12-04 20:44:50","lje8552","2020-12-04 20:52:31","lje8552","N"
"30421","WL2020083100018","jkc0995","O","1","HSS","7070","897.46847158","출금","출금신청","2020-12-04 20:43:48","jkc0995","2020-12-07 13:24:43","jkc0995","N"
"30420","WL2020092600010","h2020","I","6","HSS","13100.00001","900936.48354782","마이닝청산","마이닝청산","2020-12-04 20:23:47","h2020",\n,\n,"N"
"30419","WL2020071301112","a43410000","I","6","HSS","2666.66667","8000.63640997","마이닝청산","마이닝청산","2020-12-04 20:06:02","a43410000",\n,\n,"N"
"30418","WL2020071500044","01022057858","O","1","HSS","1520","25.51961757","출금","출금신청","2020-12-04 20:03:05","01022057858",\n,\n,"Y"
"30417","WL2020081400022","lys001","I","6","HSS","91.66666662","22080.98239926","마이닝청산","마이닝청산","2020-12-04 19:58:54","lys001","2020-12-05 03:05:00","ADMIN","N"
"30416","WL2020071500044","01022057858","I","6","HSS","906.6666644","1545.51961758","마이닝청산","마이닝청산","2020-12-04 19:58:22","01022057858","2020-12-04 20:03:05","01022057858","N"
"30415","WL2020082900004","gongdong6","I","6","HSS","60","560799.07892719","마이닝청산","마이닝청산","2020-12-04 19:30:08","gongdong6","2020-12-05 21:23:06","gongdong6","N"
"30414","WL2020112500004","yk520059","I","1","HSS","8733.62445415","83735.8655554","송금","크립토출금요청","2020-12-04 19:02:26","yk520059","2020-12-05 00:02:10","yk520059","N"
"30413","WL2020071300910","mjs001","I","6","HSS","300","510.88315056","마이닝청산","마이닝청산","2020-12-04 18:31:55","mjs001",\n,\n,"Y"
"30410","WL2020081100010","applle3","O","1","HSS","50070","233626.71301918","출금","출금신청","2020-12-04 18:25:13","applle3","2020-12-05 00:04:02","applle3","N"
"30409","WL2020071300810","kdo001","I","6","HSS","1419.9999996","21991.31671135","마이닝청산","마이닝청산","2020-12-04 18:02:35","kdo001","2020-12-05 22:43:35","kdo001","N"
"30408","WL2020091600004","sho1967","O","1","HSS","33820","2.54021528","출금","출금신청","2020-12-04 17:40:30","sho1967","2020-12-07 13:24:44","sho1967","N"
"30405","WL2020111600036","asd002","O","1","HSS","8883","0.18113765","출금","출금신청","2020-12-04 17:11:11","asd002","2020-12-05 00:11:40","asd002","N"
"30404","WL2020111600032","asd001","O","1","HSS","10658","0.9386641","출금","출금신청","2020-12-04 17:10:13","asd001","2020-12-05 00:11:14","asd001","N"
"30403","WL2020071301246","kyj2757","O","1","HSS","1070","0.037","출금","출금신청","2020-12-04 16:25:53","kyj2757",\n,\n,"Y"
"30402","WL2020071301246","kyj2757","I","6","HSS","100","1070.037","마이닝청산","마이닝청산","2020-12-04 16:18:41","kyj2757","2020-12-04 16:25:53","kyj2757","N"
"30401","WL2020100800008","yally0715","I","0","HSS","13130","15230","입금","0x9d7b4f7b892ca3ee1944f4d82e6c7285e0cb633c4cf49a748e9d727177769e31","2020-12-04 16:03:00","yally0715",\n,\n,"Y"
"30400","WL2020071301178","hwa23260","I","6","HSS","660","40048.21149999","마이닝청산","마이닝청산","2020-12-04 15:08:58","hwa23260",\n,\n,"Y"
"30399","WL2020112900002","pol99","I","1","HSS","8765.52227904","17967.97626677","송금","크립토출금요청","2020-12-04 14:51:58","pol99","2020-12-05 16:26:56","pol99","N"
"30398","WL2020071400034","kangjh3kang","O","1","HSS","50070","2463.0375737","출금","출금신청","2020-12-04 14:50:17","kangjh3kang","2020-12-07 13:56:45","kangjh3kang","N"
"30397","WL2020071400034","kangjh3kang","I","6","HSS","14399.999991","52533.03757371","마이닝청산","마이닝청산","2020-12-04 14:49:39","kangjh3kang","2020-12-04 14:50:17","kangjh3kang","N"
"30394","WL2020081900004","dhskaqkqn","I","6","HSS","19.99999998","10599.99999936","마이닝청산","마이닝청산","2020-12-04 14:30:27","dhskaqkqn",\n,\n,"Y"
"30393","WL2020071301190","4limsc","I","6","HSS","160","6302.02543999","마이닝청산","마이닝청산","2020-12-04 13:48:57","4limsc",\n,\n,"Y"
"30378","WL2020083100016","collaboration0831","I","2","HSS","7355.64545788","194355.02710897","입금","USD 상품 전송","2020-12-04 13:34:03","collaboration0831","2020-12-05 00:25:17","collaboration0831","N"
"30384","WL2020090200004","lmj001","I","2","HSS","29695.61989606","50064.57149091","입금","USD 상품 전송","2020-12-04 13:34:03","lmj001","2020-12-05 08:46:19","lmj001","N"
"30380","WL2020083100030","gongdong7","I","2","HSS","7446.01638123","564514.22579354","입금","USD 상품 전송","2020-12-04 13:34:03","gongdong7","2020-12-07 13:24:44","gongdong7","N"
"30385","WL2020092700004","yang77","I","2","HSS","67140.66102997","86422.54697296","입금","USD 상품 전송","2020-12-04 13:34:03","yang77","2020-12-05 00:05:18","yang77","N"
"30387","WL2020082500008","applle54","I","2","HSS","16535.75857792","352017.72873983","입금","USD 상품 전송","2020-12-04 13:34:03","applle54","2020-12-06 14:43:01","applle54","N"
"30381","WL2020091600004","sho1967","I","2","HSS","7440.47619047","33822.54021529","입금","USD 상품 전송","2020-12-04 13:34:03","sho1967","2020-12-04 17:40:30","sho1967","N"
"30391","WL2020082600004","applle42","I","2","HSS","24088.85943902","360311.42131064","입금","USD 상품 전송","2020-12-04 13:34:03","applle42","2020-12-06 14:40:50","applle42","N"
"30382","WL2020082900004","gongdong6","I","2","HSS","13020.83333333","560739.07892719","입금","USD 상품 전송","2020-12-04 13:34:03","gongdong6","2020-12-04 19:30:08","gongdong6","N"
"30383","WL2020083100018","jkc0995","I","2","HSS","7412.89844329","7967.46847158","입금","USD 상품 전송","2020-12-04 13:34:03","jkc0995","2020-12-04 20:43:48","jkc0995","N"
"30389","WL2020082500004","applle52","I","2","HSS","16535.75857792","356052.34987126","입금","USD 상품 전송","2020-12-04 13:34:03","applle52","2020-12-06 14:42:11","applle52","N"
"30377","WL2020073000020","king77","I","2","HSS","88534.79853479","98235.80363529","입금","USD 상품 전송","2020-12-04 13:34:03","king77","2020-12-06 22:34:08","king77","N"
"30379","WL2020083000012","jhn02","I","2","HSS","7446.01638123","504720.78622893","입금","USD 상품 전송","2020-12-04 13:34:03","jhn02","2020-12-07 13:24:44","jhn02","N"
"30388","WL2020082500006","applle53","I","2","HSS","16535.75857792","356098.1907024","입금","USD 상품 전송","2020-12-04 13:34:03","applle53","2020-12-06 14:42:37","applle53","N"
"30386","WL2020082300006","won002","I","2","HSS","106720.20287404","113448.50944356","입금","USD 상품 전송","2020-12-04 13:34:03","won002","2020-12-05 00:05:41","won002","N"
"30390","WL2020082600006","applle43","I","2","HSS","24088.85943902","353725.39140413","입금","USD 상품 전송","2020-12-04 13:34:03","applle43","2020-12-06 14:41:16","applle43","N"
"30392","WL2020082500002","applle51","I","2","HSS","16535.75857792","355919.14845419","입금","USD 상품 전송","2020-12-04 13:34:03","applle51","2020-12-06 14:41:44","applle51","N"
"30376","WL2020112600006","vishops1","O","1","HSS","22070","705.49200265","출금","출금신청","2020-12-04 12:57:18","vishops1","2020-12-05 19:02:15","vishops1","N"
"30375","WL2020112600004","vishops","O","1","HSS","37070","241.0550967","출금","출금신청","2020-12-04 12:56:01","vishops","2020-12-05 19:01:40","vishops","N"
"30374","WL2020081400016","kyh7524","I","6","HSS","2208.33333054","327818.54854846","마이닝청산","마이닝청산","2020-12-04 11:58:51","kyh7524","2020-12-05 03:05:00","ADMIN","N"
"30373","WL2020071301264","hso004","I","6","HSS","1200","19202.73509997","마이닝청산","마이닝청산","2020-12-04 11:51:45","hso004",\n,\n,"Y"
"30372","WL2020111600036","asd002","I","1","HSS","8882.30940044","8883.18113766","송금","크립토출금요청","2020-12-04 10:48:04","asd002","2020-12-04 17:11:11","asd002","N"
"30371","WL2020111600032","asd001","I","1","HSS","10658.77128053","10658.9386641","송금","크립토출금요청","2020-12-04 10:47:33","asd001","2020-12-04 17:10:13","asd001","N"
"30370","WL2020100800008","yally0715","I","6","HSS","1500","2100","마이닝청산","마이닝청산","2020-12-04 10:37:23","yally0715",\n,\n,"N"
"30369","WL2020071301098","ksh1596","O","1","HSS","45070","482.26351402","출금","출금신청","2020-12-04 10:33:46","ksh1596",\n,\n,"Y"
"30368","WL2020071301098","ksh1596","I","6","HSS","2123.3333299","45552.26351402","마이닝청산","마이닝청산","2020-12-04 10:32:49","ksh1596","2020-12-04 10:33:46","ksh1596","N"
"30367","WL2020111600018","boss001","I","1","HSS","18060.6957809","194618.61904192","송금","크립토출금요청","2020-12-04 10:00:05","boss001","2020-12-06 11:20:00","boss001","N"
"30366","WL2020111600018","boss001","O","1","HSS","50070","176557.92326102","출금","출금신청","2020-12-04 09:49:45","boss001","2020-12-04 10:00:05","boss001","N"
"30365","WL2020101000003","hellobbh","O","1","BTC","0.031596","0","출금","출금신청","2020-12-04 08:55:25","hellobbh",\n,\n,"Y"
"30364","WL2020101000004","hellobbh","I","6","HSS","600","7650","마이닝청산","마이닝청산","2020-12-04 08:50:50","hellobbh",\n,\n,"Y"
"30363","WL2020100800009","abab1010","O","1","BTC","0.08964","0","출금","출금신청","2020-12-04 08:46:14","abab1010",\n,\n,"Y"
"30362","WL2020100800009","abab1010","O","1","BTC","0.1005","0.08964","출금","출금신청","2020-12-04 08:45:44","abab1010","2020-12-04 08:46:14","abab1010","N"
"30361","WL2020100800009","abab1010","O","1","BTC","0.1005","0.19014","출금","출금신청","2020-12-04 08:45:24","abab1010","2020-12-04 08:45:44","abab1010","N"
"30360","WL2020100800010","abab1010","I","6","HSS","8040","41200","마이닝청산","마이닝청산","2020-12-04 08:44:46","abab1010",\n,\n,"Y"
"30359","WL2020100100007","helphelpsos","O","1","BTC","0.02588399","0","출금","출금신청","2020-12-04 08:44:24","helphelpsos",\n,\n,"Y"
"30358","WL2020111600010","koreatop1","O","1","HSS","50070","40100.85385179","출금","출금신청","2020-12-04 08:43:50","koreatop1","2020-12-05 20:24:11","koreatop1","N"
"30357","WL2020100100007","helphelpsos","O","1","BTC","0.1005","0.02588399","출금","출금신청","2020-12-04 08:41:13","helphelpsos","2020-12-04 08:44:24","helphelpsos","N"
"30356","WL2020100100008","helphelpsos","I","6","HSS","4200","30600","마이닝청산","마이닝청산","2020-12-04 08:38:38","helphelpsos",\n,\n,"Y"
"30355","WL2020112600006","vishops1","I","1","HSS","8892.18228974","22775.49200265","송금","크립토출금요청","2020-12-04 08:37:18","vishops1","2020-12-04 12:57:18","vishops1","N"
"30354","WL2020112600004","vishops","I","1","HSS","10670.61874768","37311.05509671","송금","크립토출금요청","2020-12-04 08:36:42","vishops","2020-12-04 12:56:01","vishops","N"
"30353","WL2020111700002","jbc5722","I","1","HSS","10678.53170189","103181.30115982","송금","크립토출금요청","2020-12-04 08:32:33","jbc5722","2020-12-05 00:22:13","jbc5722","N"
"30352","WL2020071400274","lgntpc11","I","6","HSS","14853.33332608","30581.06318559","마이닝청산","마이닝청산","2020-12-04 06:51:51","lgntpc11","2020-12-06 06:31:22","lgntpc11","N"
"30351","WL2020071400124","ckh004","I","6","HSS","233.333333","10927.61678863","마이닝청산","마이닝청산","2020-12-04 06:27:04","ckh004","2020-12-05 07:01:20","ckh004","N"
"30350","WL2020071301118","skim9291","I","6","HSS","266.666666","1298.64966694","마이닝청산","마이닝청산","2020-12-04 05:42:02","skim9291","2020-12-05 05:10:07","skim9291","N"
"30349","WL2020071301158","Kaaj7976","I","6","HSS","140","4526.96018284","마이닝청산","마이닝청산","2020-12-04 05:26:11","Kaaj7976","2020-12-06 10:40:51","Kaaj7976","N"
"30348","WL2020071500018","sshh2019","I","6","HSS","46.66666666","726.6923532","마이닝청산","마이닝청산","2020-12-04 03:56:21","sshh2019","2020-12-05 06:14:28","sshh2019","N"
"30347","WL2020081900004","dhskaqkqn","I","9","HSS","10000","10579.99999939","만기","1","2020-12-04 03:05:00","dhskaqkqn","2020-12-04 14:30:27","dhskaqkqn","N"
"30346","WL2020081500008","lsw001","I","9","HSS","10000","23284.76481319","만기","1","2020-12-04 03:05:00","lsw001","2020-12-07 03:05:00","ADMIN","N"
"30345","WL2020080300004","jyh01","I","9","HSS","10000","49325.24727998","만기","1","2020-12-04 03:05:00","jyh01","2020-12-06 13:57:36","jyh01","N"
"30344","WL2020111600010","koreatop1","I","1","HSS","16084.17888012","90170.85385179","송금","크립토출금요청","2020-12-04 02:17:33","koreatop1","2020-12-04 08:43:50","koreatop1","N"
"30343","WL2020112100004","ant0825","I","1","HSS","11278.19548872","101533.79589499","송금","크립토출금요청","2020-12-04 02:16:26","ant0825","2020-12-05 20:22:58","ant0825","N"
"30342","WL2020112000004","freedom","I","1","HSS","11578.94736842","154187.53290132","송금","크립토출금요청","2020-12-04 02:15:32","freedom","2020-12-05 20:23:40","freedom","N"
"30341","WL2020083100016","collaboration0831","O","1","HSS","50070","186999.38165109","출금","출금신청","2020-12-04 02:12:17","collaboration0831","2020-12-04 13:34:03","collaboration0831","N"
"30340","WL2020081500022","Collaboration0816","O","1","HSS","50070","202351.56393184","출금","출금신청","2020-12-04 02:10:42","Collaboration0816","2020-12-05 00:23:54","Collaboration0816","N"
"30337","WL2020120400002","hsstop","I","0","HSS","4475.991","4475.991","입금","0xeb94405cc3d408aa2fc802563bfc24de2f1d94efe8023361b400064f6a4855f9","2020-12-04 01:06:00","hsstop","2020-12-04 23:36:59","hsstop","N"
"30336","WL2020071600006","shayir9090","O","1","HSS","1115","0.86667117","출금","출금신청","2020-12-04 00:59:37","shayir9090",\n,\n,"Y"
"30335","WL2020071600006","shayir9090","I","6","HSS","36.6666667","1115.86667117","마이닝청산","마이닝청산","2020-12-04 00:55:59","shayir9090","2020-12-04 00:59:37","shayir9090","N"
"30332","WL2020072900012","kdo005","O","1","HSS","50070","214769.34872044","출금","출금신청","2020-12-04 00:30:19","kdo005","2020-12-07 16:36:18","kdo005","N"
"30331","WL2020111600030","kmr26730","O","1","HSS","9070","22.49697836","출금","출금신청","2020-12-04 00:28:45","kmr26730","2020-12-07 03:14:57","kmr26730","N"
"30330","WL2020111600020","kmr26731","O","1","HSS","13070","267.96836699","출금","출금신청","2020-12-04 00:27:58","kmr26731","2020-12-07 12:07:29","kmr26731","N"
"30329","WL2020111600030","kmr26730","I","1","HSS","8985.39872707","9092.49697836","송금","크립토출금요청","2020-12-04 00:26:51","kmr26730","2020-12-04 00:28:45","kmr26730","N"
